"   ","TABLE_NAME","CONSTRAINT_NAME","CONSTRAINT_TYPE","COLUMN_NAME","POSITION"
"698","E_EVNT_TEMPL_ACT","PK_E_EVNT_TEMPL_ACT","P","ACT_ID","2"
"699","E_EVNT_TEMPL_CRIT","PK_E_EVNT_TEMPL_CRIT","P","TEMPL_ID","1"
"700","E_EVNT_TEMPL_CRIT","PK_E_EVNT_TEMPL_CRIT","P","ACT_ID","2"
"701","E_EVNT_TEMPL_CRIT","PK_E_EVNT_TEMPL_CRIT","P","CRIT_SEQ_NBR","3"
"702","E_EVNT_TEMPL_HDR","PK_E_EVNT_TEMPL_HDR","P","TEMPL_ID","1"
"703","E_EVNT_TEMPL_UOM","PK_E_EVNT_TEMPL_UOM","P","TEMPL_ID","1"
"704","E_EVNT_TEMPL_UOM","PK_E_EVNT_TEMPL_UOM","P","ACT_ID","2"
"705","E_EVNT_TEMPL_UOM","PK_E_EVNT_TEMPL_UOM","P","MSRMNT_ID","3"
"706","E_FAC_PERF_GOAL","PK_E_FAC_PERF_GOAL","P","WHSE","1"
"707","E_FAC_PERF_GOAL","PK_E_FAC_PERF_GOAL","P","EFF_DATE","2"
"708","E_FCT","PK_E_FCT","P","FCT_ID","1"
"709","E_FCT_CRIT","PK_E_FCT_CRIT","P","FCT_ID","1"
"710","E_FCT_CRIT","PK_E_FCT_CRIT","P","CRIT_ID","2"
"711","E_FCT_CRIT","PK_E_FCT_CRIT","P","CRIT_VAL_ID","3"
"712","E_FORECAST_PROC_ZONE","PK_E_FORECAST_PROC_ZONE","P","FORECAST_PROC_ZONE_ID","1"
"713","E_FORECAST_PROC_ZONE_DTL","PK_E_FORECAST_PZ_DTL","P","FORECAST_PROC_ZONE_DTL_ID","1"
"714","E_FORECAST_RESULT_DTL","PK_E_FORECAST_RESULT_DTL","P","FORECAST_RESULT_DTL_ID","1"
"715","E_FORECAST_RESULT_HDR","PK_E_FORECAST_RESULT_HDR","P","FORECAST_RESULT_HDR_ID","1"
"716","E_FORECAST_TEMPLATE","PK_E_FORECAST_TEMPLATE","P","TEMPLATE_ID","1"
"717","E_FORECAST_TEMPLATE","UX_E_FORECAST_TEMPLATE","U","TEMPLATE_NAME","1"
"718","E_FORECAST_TEMPLATE","UX_E_FORECAST_TEMPLATE","U","WHSE","2"
"719","E_FORECAST_TEMPLATE_DAYS","PK_E_FORECAST_TEMPLATE_DAYS","P","TEMPLATE_DAYS_ID","1"
"720","E_FORECAST_TEMPLATE_DAYS","UX_E_FORECAST_TEMPLATE_DAYS","U","TEMPLATE_ID","1"
"721","E_FORECAST_TEMPLATE_DAYS","UX_E_FORECAST_TEMPLATE_DAYS","U","HIST_DATE","2"
"722","E_FORECAST_TEMPLATE_DAYS","UX_E_FORECAST_TEMPLATE_DAYS","U","FORECAST_DATE","3"
"723","E_FORECAST_TEMPLATE_EMP_STATUS","PK_E_FORECAST_TEMPL_EMP_STATUS","P","TEMPLATE_EMP_STATUS_ID","1"
"724","E_FORECAST_TEMPLATE_SHIFTS","PK_E_FORECAST_TEMPLATE_SHIFTS","P","TEMPLATE_SHIFTS_ID","1"
"725","E_FORECAST_TEMPLATE_SHIFTS","UX_E_FORECAST_TEMPLATE_SHIFTS","U","TEMPLATE_ID","1"
"726","E_FORECAST_TEMPLATE_SHIFTS","UX_E_FORECAST_TEMPLATE_SHIFTS","U","HIST_SHIFT_ID","2"
"727","E_FORECAST_TEMPLATE_SHIFTS","UX_E_FORECAST_TEMPLATE_SHIFTS","U","FORECAST_SHIFT_ID","3"
"728","E_FORECAST_WORKFLOW","PK_E_FORECAST_WORKFLOW","P","WORKFLOW_ID","1"
"729","E_FORECAST_WORKFLOW","UX_E_FORECAST_WORKFLOW","U","WORKFLOW_NAME","1"
"730","E_FORECAST_WORKFLOW","UX_E_FORECAST_WORKFLOW","U","WHSE","2"
"731","E_FORECAST_WORKFLOW_DTL","PK_E_FORECAST_WORKFLOW_DTL","P","WORKFLOW_DTL_ID","1"
"732","E_FORECAST_WORKFLOW_DTL","UX_E_FORECAST_WKFLOW_DTL","U","WORKFLOW_ID","1"
"733","E_FORECAST_WORKFLOW_DTL","UX_E_FORECAST_WKFLOW_DTL","U","MSRMNT_ID","2"
"734","E_FORECAST_WORKFLOW_DTL","UX_E_FORECAST_WKFLOW_DTL","U","HIST_JOB_FUNC_ID","3"
"735","E_FORECAST_WORKFLOW_DTL","UX_E_FORECAST_WKFLOW_DTL","U","ACT_ID","4"
"736","E_FOUR_WALL","PK_E_FOUR_WALL","P","FOUR_WALL_ID","1"
"737","E_HDR_CRIT_MSG_LOG","PK_E_HDR_CRIT_MSG_LOG","P","HDR_CRIT_MSG_ID","1"
"738","E_HIST_TEMPL","PK_E_HIST_TEMPL","P","HIST_TEMPL_ID","1"
"739","E_HIST_TEMPL","UX_E_HIST_TEMPL","U","TEMPL_NAME","1"
"740","E_HIST_TEMPL","UX_E_HIST_TEMPL","U","WHSE","2"
"741","E_HIST_TEMPL_DATES","PK_HIST_TEMPL_DATES","P","HIST_TEMPL_ID","1"
"742","E_HIST_TEMPL_DATES","PK_HIST_TEMPL_DATES","P","HIST_DATE","2"
"743","E_HIST_TEMPL_DAY","PK_HIST_TEMPL_DAY","P","HIST_TEMPL_ID","1"
"744","E_HIST_TEMPL_DAY","PK_HIST_TEMPL_DAY","P","WEEK_DAY_ID","2"
"745","E_HIST_TEMPL_SHIFT","PK_HIST_TEMPL_SHIFT","P","HIST_TEMPL_ID","1"
"746","E_HIST_TEMPL_SHIFT","PK_HIST_TEMPL_SHIFT","P","SHIFT_ID","2"
"747","E_HIST_THRUPUT_GOAL","PK_E_HIST_THRUPUT_GOAL","P","HIST_THRUPUT_GOAL_ID","1"
"748","E_HNDLG_ATTR","PK_E_HNDLG_ATTR","P","HNDLG_ATTR_ID","1"
"749","E_HNDLG_ATTR","UX_E_HNDLG_ATTR","U","HNDLG_ATTR","1"
"750","E_INC_CODE","PK_E_INC_CODE","P","INC_CODE_ID","1"
"751","E_INC_CODE_JF","PK_E_INC_CODE_JF","P","INC_CODE_ID","1"
"752","E_INC_CODE_JF","PK_E_INC_CODE_JF","P","JOB_FUNC_ID","2"
"753","E_INC_CODE_JF","PK_E_INC_CODE_JF","P","WHSE","3"
"754","E_INC_CODE_LAB_TYPE","PK_E_INC_CODE_LAB_TYPE","P","INC_CODE_ID","1"
"755","E_INC_CODE_LAB_TYPE","PK_E_INC_CODE_LAB_TYPE","P","LABOR_TYPE_CODE","2"
"756","E_INC_CODE_RULE","PK_E_INC_CODE_RULE","P","INC_CODE_ID","1"
"757","E_INC_CODE_RULE","PK_E_INC_CODE_RULE","P","INC_CODE_RULE_ID","2"
"758","E_INTERFACE","PK_E_INTERFACE","P","INT_ID","1"
"759","E_INTERM_EMP","PK_E_INTERM_EMP","P","INTERM_CNTL_NBR","1"
"760","E_INTERM_EMP","PK_E_INTERM_EMP","P","INTERM_NXT_UP_NBR","2"
"761","E_INTERM_HNDLG_ATTR","PK_E_INTERM_HNDLG_ATTR","P","INTERM_CNTL_NBR","1"
"762","E_INTERM_HNDLG_ATTR","PK_E_INTERM_HNDLG_ATTR","P","INTERM_NXT_UP_NBR","2"
"763","E_INTERM_LOCN","PK_E_INTERM_LOCN","P","INTERM_CNTL_NBR","1"
"764","E_INTERM_LOCN","PK_E_INTERM_LOCN","P","INTERM_NXT_UP_NBR","2"
"765","E_INTERM_QA","PK_E_INTERM_QA","P","INTERM_CNTL_NBR","1"
"766","E_INTERM_QA","PK_E_INTERM_QA","P","INTERM_NXT_UP_NBR","2"
"767","E_INTERM_TA","PK_E_INTERM_TAS","P","INTERM_NXT_UP_NBR","1"
"768","E_JOB_FUNCTION","PK_E_JOB_FUNCTION","P","JOB_FUNC_ID","1"
"769","E_JOB_FUNCTION","UX_E_JOB_FUNCTION","U","WHSE","1"
"770","E_JOB_FUNCTION","UX_E_JOB_FUNCTION","U","NAME","2"
"771","E_JOB_FUNCTION_ROLE","PK_E_JOB_FUNCTION_ROLE","P","JOB_FUNC_ID","1"
"772","E_JOB_FUNCTION_ROLE","PK_E_JOB_FUNCTION_ROLE","P","ROLE_ID","2"
"773","E_JOB_FUNC_PERF_GOAL","PK_E_JOB_FUNC_PERF_GOAL","P","JOB_FUNC_PERF_GOAL_ID","1"
"774","E_JOB_FUNC_QA_REASON","PK_E_JOB_FUNC_QA_REASON","P","QA_REASON_ID","1"
"775","E_JOB_FUNC_QA_REASON","PK_E_JOB_FUNC_QA_REASON","P","JOB_FUNC_ID","2"
"776","E_JOB_FUNC_QA_REASON","PK_E_JOB_FUNC_QA_REASON","P","SEQ_NBR","3"
"777","E_LABOR_TYPE_CODE","PK_LABOR_TYPE_ID","P","LABOR_TYPE_ID","1"
"778","E_LABOR_TYPE_CODE","UX_E_LABOR_TYPE_CODE","U","LABOR_TYPE_CODE","1"
"779","E_MANUAL_ENTRY","PK_E_MANUAL_ENTRY","P","JOB_ID","1"
"780","E_METRIC_CONFIGURATION","PK_E_METRIC_CONFIGURATION","P","METRIC_CONFIGURATION_ID","1"
"781","E_METRIC_IMPLEMENTATION","PK_E_METRIC_IMPLEMENTATION","P","METRIC_IMPLEMENTATION_ID","1"
"782","E_MILESTONE","PK_E_MILESTONE","P","MILESTONE_ID","1"
"783","E_MILESTONE","UX_E_MILESTONE","U","MILESTONE_CODE","1"
"784","E_MILESTONE_EMP","PK_E_MILESTONE_EMP","P","MILESTONE_EMP_ID","1"
"785","E_MILESTONE_EMP","UX_E_MILESTONE_EMP","U","MILESTONE_ID","1"
"786","E_MILESTONE_EMP","UX_E_MILESTONE_EMP","U","EMP_ID","2"
"787","E_MILESTONE_EMP","UX_E_MILESTONE_EMP","U","MILESTONE_DATE_TIME","3"
"788","E_MILESTONE_EMP","UX_E_MILESTONE_EMP","U","WHSE","4"
"789","E_MILESTONE_TEAM","PK_E_MILESTONE_TEAM","P","MILESTONE_TEAM_ID","1"
"790","E_MILESTONE_TEAM","UX_E_MILESTONE_TEAM","U","MILESTONE_ID","1"
"791","E_MILESTONE_TEAM","UX_E_MILESTONE_TEAM","U","TEAM_ID","2"
"792","E_MILESTONE_TEAM","UX_E_MILESTONE_TEAM","U","MILESTONE_DATE_TIME","3"
"793","E_MILESTONE_TEAM","UX_E_MILESTONE_TEAM","U","WHSE","4"
"794","E_MONITOR_GRP","PK_E_MONITOR_GRP","P","MONITOR_GROUP_ID","1"
"795","E_MONITOR_SMRY","PK_E_MONITOR_SMRY_CONSTRAINT","P","MONITOR_SMRY_ID","1"
"796","E_MONITOR_WORKFLOW_ACT","PK_E_MONITOR_WORKFLOW_ACT","P","WORKFLOW_TEMPLATE_ACT_ID","1"
"797","E_MSRMNT","PK_E_MSRMNT","P","MSRMNT_ID","1"
"798","E_MSRMNT_RULE","PK_E_MSRMNT_RULE","P","MSRMNT_ID","1"
"799","E_MSRMNT_RULE","PK_E_MSRMNT_RULE","P","RULE_NBR","2"
"800","E_MSRMNT_RULE_CALC","PK_E_MSRMNT_RULE_CALC","P","MSRMNT_ID","1"
"801","E_MSRMNT_RULE_CALC","PK_E_MSRMNT_RULE_CALC","P","RULE_NBR","2"
"802","E_MSRMNT_RULE_CALC","PK_E_MSRMNT_RULE_CALC","P","CALC_SEQ_NBR","3"
"803","E_MSRMNT_RULE_CONDITION","PK_E_MSRMNT_RULE_CONDITION","P","MSRMNT_ID","1"
"804","E_MSRMNT_RULE_CONDITION","PK_E_MSRMNT_RULE_CONDITION","P","RULE_NBR","2"
"805","E_MSRMNT_RULE_CONDITION","PK_E_MSRMNT_RULE_CONDITION","P","RULE_SEQ_NBR","3"
"806","E_OBS_COACH","E_OBS_COACH_PK","P","COACH_TYPE_ID","1"
"807","E_OBS_EMAIL_TEMPL","PK_E_OBS_EMAIL_TEMPL","P","WHSE","1"
"808","E_OBS_INT","E_OBS_INT_PK","P","INT_TYPE_ID","1"
"809","E_OBS_MGMT","PK_OBS_ID_PK","P","OBS_ID","1"
"810","E_OPS_CODE","PK_E_OPS_CODE","P","OPS_CODE_ID","1"
"811","E_OPS_CODE_SPVSR","PK_OPS_SEQ_NO_OPS_CODE_SPVSR","P","OPS_CODE_SEQ_NO","1"
"812","E_PAY_CALC_GRP","PK_E_PAY_RT_CLC_GRP","P","E_PAY_CALC_GRP_ID","1"
"813","E_PAY_DUR","PK_E_PAY_DUR","P","DUR_ID","1"
"814","E_PAY_RATE","PK_E_PAY_RATE","P","PAY_RATE_ID","1"
"815","E_PAY_RATE_CALC_NAME_DTL","PK_E_PAY_RT_CLC_NM_DTL","P","PAY_RATE_CALC_NAME_ID","1"
"816","E_PAY_RATE_CALC_NAME_DTL","PK_E_PAY_RT_CLC_NM_DTL","P","STMT_SEQ_NBR","2"
"817","E_PAY_RATE_CALC_NAME_HDR","PK_E_PAY_RT_CLC_NM_HDR","P","PAY_RATE_CALC_NAME_ID","1"
"818","E_PAY_RATE_DTL","PK_E_PAY_RATE_DTL","P","PAY_RATE_DTL_ID","1"
"819","E_PAY_RATE_RULE","PK_E_PAY_RATE_RULE","P","PAY_RATE_DTL_ID","1"
"820","E_PAY_RATE_RULE","PK_E_PAY_RATE_RULE","P","PAY_RATE_RULE_ID","2"
"821","E_PAY_SCALE","PK_E_PAY_SCALE","P","PAY_SCALE_ID","1"
"822","E_PAY_TYPE","PK_E_PAY_TYPE","P","PAY_TYPE_ID","1"
"823","E_PFD_DTL","PK_E_PFD_DTL","P","PFD_ID","1"
"824","E_PFD_DTL","PK_E_PFD_DTL","P","SEQ_NBR","2"
"825","E_PFD_HDR","PK_E_PFD_HDR","P","PFD_ID","1"
"826","E_PKT_HDR","PK_E_PKT_HDR","P","PICKTICKET_CONTROL_NUMBER","1"
"827","E_PLAN_DTL","PK_E_PLAN_DTL","P","PLAN_DTL_ID","1"
"828","E_PLAN_HDR","PK_E_PLAN_HDR","P","PLAN_ID","1"
"829","E_PLAN_RULE_CONDITION","PK_E_PLAN_RULE_COND","P","PLAN_RULE_ID","1"
"830","E_PLAN_RULE_CONDITION","PK_E_PLAN_RULE_COND","P","PLAN_RULE_SEQ_NBR","2"
"831","E_PLAN_RULE_HDR","PK_E_PLAN_RULE_HDR","P","PLAN_RULE_ID","1"
"832","E_PLAN_TEMPLATE_DTL","PK_E_PLAN_TEMPLATE_DTL","P","PLAN_TEMPLATE_DTL_ID","1"
"833","E_PLAN_TEMPLATE_HDR","PK_E_PLAN_TEMPLATE_HDR","P","PLAN_TEMPLATE_ID","1"
"834","E_PLAN_TRANSACTION_ACT","PK_E_PLAN_TRNA_ACT","P","TRAN_NBR","1"
"835","E_PLAN_TRANSACTION_ACT_ZONE","PK_PLAN_TRANSACTION_ACT_ZONE","P","PLAN_TRANSACTION_ACT_ZONE_ID","1"
"836","E_PLAN_TRANSACTION_GRP","PK_E_PLAN_TRAN_GRP","P","PLAN_ID","1"
"837","E_PLAN_TRANSACTION_GRP","PK_E_PLAN_TRAN_GRP","P","TRANSACTION_SEQ","2"
"838","E_PLAN_TRANSACTION_GRP","PK_E_PLAN_TRAN_GRP","P","PLAN_GROUP","3"
"839","E_PLAN_TRANSACTION_GRP","PK_E_PLAN_TRAN_GRP","P","TRANSACTION_VALUE","4"
"840","E_PLAN_TRANSACTION_HDR","PK_E_PLAN_TRANSACTION_HDR","P","PLAN_TRANSACTION_ID","1"
"841","E_PLAN_WORKFLOW_GRP","PK_E_PLAN_WORKFLOW_GRP","P","PLAN_WORKFLOW_GRP_ID","1"
"842","E_PLAN_WORKFLOW_HDR","PK_E_PLAN_WORKFLOW_HDR","P","PLAN_WORKFLOW_ID","1"
"843","E_PLAN_WORKFLOW_UOM","PK_E_PLAN_WORKFLOW_UOM","P","PLAN_WORKFLOW_GRP_ID","1"
"844","E_PLAN_WORKFLOW_UOM","PK_E_PLAN_WORKFLOW_UOM","P","PLAN_UOM","2"
"845","E_PLAN_WORKFLOW_UOM","PK_E_PLAN_WORKFLOW_UOM","P","PLAN_UOM_SEQ","3"
"846","E_PROC_LOCK_DTL","PK_E_PROC_LOCK_DTL","P","JOB_ID","1"
"847","E_PROC_LOCK_HDR","PK_E_PROC_LOCK_HDR","P","PROC_ID","1"
"848","E_PROC_LOCK_SCHED","PK_E_PROC_LOCK_SCHED","P","PROC_SCHED_ID","1"
"849","E_PROC_LOCK_SCHED","PK_E_PROC_LOCK_SCHED","P","PROC_ID","2"
"850","E_PROC_ZONE","PK_E_PROC_ZONE","P","PROC_ZONE_ID","1"
"851","E_PROC_ZONE_LOCN_RANGE","PK_E_PROC_ZONE_LOCN_RANGE","P","PROC_ZONE_LOCN_RANGE_ID","1"
"852","E_PROC_ZONE_TEMPL","PK_E_PROC_ZONE_TEMPL","P","PROC_ZONE_TEMPL_ID","1"
"853","E_QA","PK_E_QA","P","QA_ID","1"
"854","E_QA_DTL","PK_E_QA_DTL","P","QA_ID","1"
"855","E_QA_DTL","PK_E_QA_DTL","P","QA_REASON_ID","2"
"856","E_QA_REASON","PK_E_QA_REASON","P","QA_REASON_ID","1"
"857","E_QA_SMRY","PK_E_QA_SMRY","P","JOB_FUNC_ID","1"
"858","E_QA_SMRY","PK_E_QA_SMRY","P","EMP_ID","2"
"859","E_QA_SMRY","PK_E_QA_SMRY","P","TEAM_ID","3"
"860","E_QA_SMRY","PK_E_QA_SMRY","P","QA_TOTALS_DATE","4"
"861","E_REFLECT_STD","PK_E_REFLECT_STD","P","REFLECT_STD_ID","1"
"862","E_REFLECT_STD_DTL","PK_E_REFLECT_STD_DTL","P","REFLECT_STD_ID","1"
"863","E_REFLECT_STD_DTL","PK_E_REFLECT_STD_DTL","P","REFLECT_STD_DTL_ID","2"
"864","E_REFLECT_STD_GROUP_SMRY","PK_E_REFLECT_STD_GROUP_SMRY","P","REFLECT_STD_ID","1"
"865","E_REFLECT_STD_GROUP_SMRY","PK_E_REFLECT_STD_GROUP_SMRY","P","TOTALS_DATE","2"
"866","E_REFLECT_STD_GROUP_SMRY","PK_E_REFLECT_STD_GROUP_SMRY","P","WHSE","3"
"867","E_REFLECT_STD_SOURCE_SMRY","PK_E_REFLECT_STD_SOURCE_SMRY","P","REFLECT_STD_DTL_ID","1"
"868","E_REFLECT_STD_SOURCE_SMRY","PK_E_REFLECT_STD_SOURCE_SMRY","P","TOTALS_DATE","2"
"869","E_REPROCESS_INFO","PK_E_REPROCESS_INFO","P","REPROCESS_INFO_ID","1"
"870","E_RSG_REPROCESS","PK_E_RSG_REPROCESS","P","REP_ID","1"
"871","E_RULE_TEMPLATE_CONDITION","PK_E_RULE_TEMPLATE_CONDITION","P","RULE_TEMPLATE_ID","1"
"872","E_RULE_TEMPLATE_CONDITION","PK_E_RULE_TEMPLATE_CONDITION","P","RULE_TEMPLATE_SEQ_NBR","2"
"873","E_RULE_TEMPLATE_HDR","PK_E_RULE_TEMPLATE_HDR","P","RULE_TEMPLATE_ID","1"
"874","E_SAFE_ANNUAL","PK_E_SAFE_ANNUAL","P","SAFE_ANNUAL_ID","1"
"875","E_SAFE_CODE","PK_E_SAFE_CODE","P","SAFE_CODE_ID","1"
"876","E_SAFE_CODE","UX_SAFE_CODE","U","SAFE_CODE","1"
"877","E_SAFE_CODE","UX_SAFE_CODE","U","WHSE","2"
"878","E_SAFE_SMRY","PK_E_SAFE_SMRY","P","SAFE_SMRY_ID","1"
"879","E_SCHEDULER","PK_E_SCHEDULER","P","SCHEDULER_ID","1"
"880","E_SCHEDULE_ASGMNT","PK_E_SCHEDULE_ASGMNT","P","SCHEDULE_RSLT_ASGMNT_ID","1"
"881","E_SCHEDULE_RMNG","PK_E_SCHEDULE_RMNG","P","SCHEDULE_RMNG_ID","1"
"882","E_SCHEDULE_RSLT_HDR","PK_E_SCHEDULE_RSLT_HDR","P","SCHEDULE_RSLT_HDR_ID","1"
"883","E_SCHEDULE_RSLT_HDR","UX_E_SCHEDULE_RSLT_HDR","U","SCHEDULE_RSLT_NAME","1"
"884","E_SCHEDULE_RSLT_HDR","UX_E_SCHEDULE_RSLT_HDR","U","WHSE","2"
"885","E_SCHEDULE_RSLT_SMRY","PK_E_SCHEDULE_RSLT_SMRY","P","SCHEDULE_RSLT_SMRY_ID","1"
"886","E_SCHEDULE_TEMPLATE","PK_E_SCHEDULE_TEMPLATE","P","SCHEDULE_TEMPLATE_ID","1"
"887","E_SCHEDULE_TEMPLATE","UX_E_SCHEDULE_TEMPLATE","U","SCHEDULE_TEMPLATE_NAME","1"
"888","E_SCHEDULE_TEMPLATE","UX_E_SCHEDULE_TEMPLATE","U","WHSE","2"
"889","E_SHIFT","PK_E_SHIFT","P","SHIFT_ID","1"
"890","E_SHIFT","UX_E_SHFT","U","WHSE","1"
"891","E_SHIFT","UX_E_SHFT","U","SHIFT_CODE","2"
"892","E_SHIFT_DAYS","PK_E_SHIFT_DAYS","P","SHIFT_ID","1"
"893","E_SHIFT_DAYS","PK_E_SHIFT_DAYS","P","DAY_ID","2"
"894","E_SHIFT_DTL","PK_E_SHIFT_DTL","P","SHIFT_DTL_ID","1"
"895","E_SHIFT_DTL","UX_E_SHIFT_DTL","U","SHIFT_ID","1"
"896","E_SHIFT_DTL","UX_E_SHIFT_DTL","U","DAY_ID","2"
"897","E_SHIFT_DTL","UX_E_SHIFT_DTL","U","START_TIME","3"
"898","E_SHIFT_DTL","UX_E_SHIFT_DTL","U","SHIFT_DAY_ID","4"
"899","E_SHIFT_DTL","UX_E_SHIFT_DTL","U","ACT_ID","5"
"900","E_SHIFT_EMP","PK_E_SHIFT_EMP_E_EMP","P","EMP_ID","1"
"901","E_SHIFT_EMP","PK_E_SHIFT_EMP_E_EMP","P","DAY_ID","2"
"902","E_SHIFT_EMP","PK_E_SHIFT_EMP_E_EMP","P","EFF_START_DATE","3"
"903","E_SIMULATION_ADJ_LEVER","PK_E_SIMULATION_ADJ_LEVER","P","SIMULATION_ADJ_LEVER_ID","1"
"904","E_SIMULATION_ELM_SMRY","PK_E_SIMULATION_ELM_SMRY","P","SIMULATION_ELM_SMRY_ID","1"
"905","E_SIMULATION_METRIC","PK_E_SIM_METRIC","P","METRIC_ID","1"
"906","E_SIMULATION_METRIC_PORTLETS","PK_E_SIM_METRIC_PORTLET","P","METRIC_PORTLET_ID","1"
"907","E_SIMULATION_SMRY","PK_E_SIMULATION_SMRY","P","SIMULATION_SMRY_ID","1"
"908","E_SIMULATION_TABLES_TRACK","E_SIMULATION_TABLES_TRACK_PK","P","TRAN_ID","1"
"909","E_SIMULATION_VHCL_DTL","PK_E_SIMULATION_VHCL_DTL","P","SIMULATION_VHCL_DTL_ID","1"
"910","E_SIMULATION_VHCL_SMRY","PK_E_SIMULATION_VHCL_SMRY","P","SIMULATION_VHCL_SMRY_ID","1"
"911","E_SIMULATION_WHSE","E_SIMULATION_WHSE_PK","P","SIMULATION_ID","1"
"912","E_SLOT_TYPE","PK_E_SLOT_TYPE","P","SLOT_TYPE_ID","1"
"913","E_SUBSYSTEM","PK_E_SUBSYSTEM","P","SUBSYSTEM_ID","1"
"914","E_TEAM_EMP","PK_E_TEAM_EMP","P","TEAM_EMP_ID","1"
"915","E_TEAM_EMP_CONFIG","PK_E_TEAM_CONFIG","P","TEAM_EMP_CONFIG_ID","1"
"916","E_TEAM_EMP_DTL","PK_E_TEAM_EMP_DTL","P","TEAM_EMP_DTL_ID","1"
"917","E_TEAM_EMP_SMRY","PK_E_TEAM_EMP_SMRY","P","TEAM_EMP_SMRY_ID","1"
"918","E_TEAM_REPROCESS","PK_E_TEAM_REPROCESS","P","TEAM_REPROCESS_ID","1"
"919","E_TEAM_REPROCESS","UX_E_TEAM_REPROCESS","U","WHSE","1"
"920","E_TEAM_REPROCESS","UX_E_TEAM_REPROCESS","U","TOTALS_DATE","2"
"921","E_TEAM_REPROCESS","UX_E_TEAM_REPROCESS","U","TEAM_ID","3"
"922","E_TEAM_STD","PK_E_TEAM_STD","P","TEAM_ID","1"
"923","E_TEAM_STD_DTL","PK_E_TEAM_STD_DTL","P","SEQ_NBR","1"
"924","E_TEAM_STD_SMRY","PK_E_TEAM_STD_SMRY","P","SMRY_ID","1"
"925","E_THRUPUT_HIST","PK_E_THRUPUT_HIST","P","THRUPUT_HIST_ID","1"
"926","E_THRUPUT_HIST","UX_E_THRUPUT_HIST","U","TOTALS_DATE","1"
"927","E_THRUPUT_HIST","UX_E_THRUPUT_HIST","U","SHIFT_ID","2"
"928","E_THRUPUT_HIST","UX_E_THRUPUT_HIST","U","JOB_FUNC_ID","3"
"929","E_THRUPUT_HIST","UX_E_THRUPUT_HIST","U","PROC_ZONE_ID","4"
"930","E_THRUPUT_HIST","UX_E_THRUPUT_HIST","U","MSRMNT_ID","5"
"931","E_THRUPUT_HIST","UX_E_THRUPUT_HIST","U","WHSE","6"
"932","E_THRUPUT_SMRY","PK_E_THRUPUT_SMRY","P","THRUPUT_ID","1"
"933","E_THRUPUT_SMRY_DTL","PK_E_THRUPUT_SMRY_DTL","P","THRUPUT_DTL_ID","1"
"934","E_THRUPUT_SMRY_DTL","UX_E_THRUPUT_SMRY_DTL","U","WHSE","1"
"935","E_THRUPUT_SMRY_DTL","UX_E_THRUPUT_SMRY_DTL","U","THRUPUT_ID","2"
"936","E_THRUPUT_SMRY_DTL","UX_E_THRUPUT_SMRY_DTL","U","MSRMNT_ID","3"
"937","E_TIME_WINDOW","PK_E_TIME_WINDOW","P","TIME_WINDOW_ID","1"
"938","E_TIME_WINDOW","UX_E_TIME_WIN_NAME_WHSE","U","TIME_WINDOW_NAME","1"
"939","E_TIME_WINDOW","UX_E_TIME_WIN_NAME_WHSE","U","WHSE","2"
"940","E_TIME_WINDOW_ASGMNT","PK_E_TIME_WINDOW_ASGMNT","P","TIME_WINDOW_ASGMNT_ID","1"
"941","E_TIME_WINDOW_ASGMNT","UX_E_TIM_WIND_ID_JOB_FUN_ID","U","TIME_WINDOW_ID","1"
"942","E_TIME_WINDOW_ASGMNT","UX_E_TIM_WIND_ID_JOB_FUN_ID","U","JOB_FUNC_ID","2"
"943","E_TIME_WINDOW_DTL","PK_E_TIME_WINDOW_DTL","P","TIME_WINDOW_DTL_ID","1"
"944","E_TRVL_AISLE","PK_E_TRVL_AISLE","P","TRVL_AISLE_ID","1"
"945","E_UNIT_PICK","PK_E_UNIT_PICK","P","SLOT_TYPE_ID","1"
"946","E_UNIT_PICK","PK_E_UNIT_PICK","P","HNDLG_ATTR","2"
"947","E_VHCL","PK_E_VHCL","P","VHCL_TYPE_ID","1"
"948","E_VHCL_AISLE_DIR","PK_E_VHCL_AISLE_DIR","P","VHCL_TYPE_ID","1"
"949","E_VHCL_AISLE_DIR","PK_E_VHCL_AISLE_DIR","P","TRVL_AISLE_ID","2"
"950","E_VHCL_WHSE","PK_E_V_W_WHSE","P","WHSE_VHCL_TYPE_ID","1"
"951","E_VHCL_WHSE","UK_E_V_W_TYPE_ID_WHSE","U","VHCL_TYPE_ID","1"
"952","E_VHCL_WHSE","UK_E_V_W_TYPE_ID_WHSE","U","WHSE","2"
"953","E_VHCL_ZONE_TIME","PK_E_VHCL_ZONE_TIME","P","VHCL_ZONE_TIME_ID","1"
"954","E_WHSE_DTL","E_WHSE_DTL_PK","P","CNFG_ID","1"
"955","E_WMS_EVNT_MSG","PK_E_WMS_EVNT_MSG","P","MSG_ID","1"
"956","E_WMS_EVNT_MSG","PK_E_WMS_EVNT_MSG","P","MODULE_TYPE","2"
"957","E_WMS_EVNT_MSG","PK_E_WMS_EVNT_MSG","P","WHSE","3"
"958","E_WMS_EVNT_MSG_DTL","PK_E_WMS_EVNT_MSG_DTL","P","DTL_MSG_ID","1"
"959","E_WMS_EVNT_MSG_DTL","PK_E_WMS_EVNT_MSG_DTL","P","MODULE_TYPE","2"
