???"TABLE_NAME","INDEX_NAME","UNIQUENESS","COLUMN_NAME","COLUMN_POSITION"
"ITEM_VENDOR","ITEM_VENDOR_IDX","NONUNIQUE","GRP_ATTR","4"
"ITEM_VENDOR","ITEM_VENDOR_PK","UNIQUE","ITEM_VENDOR_ID","1"
"ITEM_VENDOR","TM_ITEM_VENDOR_IDX1","NONUNIQUE","ITEM_ID","1"
"ITEM_VENDOR","TM_ITEM_VENDOR_IDX2","NONUNIQUE","TC_COMPANY_ID","1"
"ITEM_VENDOR","TM_ITEM_VENDOR_IDX3","NONUNIQUE","TC_COMPANY_ID","1"
"ITEM_VENDOR","TM_ITEM_VENDOR_IDX3","NONUNIQUE","BUSINESS_PARTNER_ID","2"
"ITEM_WMS","ITEM_WMS_PK","UNIQUE","ITEM_ID","1"
"ITEM_WMS_PROFILE","ITEM_WMS_PROF_PK","UNIQUE","ITEM_PROFILE_ID","1"
"JMS_DESTINATION_INFO","JMS_DEST_INFO_PK","UNIQUE","NAME","1"
"JMS_DESTINATION_INFO","PROVIDER_NAME_FK_1_IX","NONUNIQUE","PROVIDER_NAME","1"
"JMS_LISTENER","JMS_LISTENER_FK_1_IX","NONUNIQUE","LISTENER_ID","1"
"JMS_LISTENER","JMS_LISTENER_PK","UNIQUE","JMS_LISTENER_ID","1"
"JMS_PROVIDER_INFO","JMS_PROV_INFO_PK","UNIQUE","NAME","1"
"JMS_ROLES","JMS_ROLE_PK","UNIQUE","USERID","1"
"JMS_ROLES","JMS_ROLE_PK","UNIQUE","ROLEID","2"
"JMS_SUBSCRIPTIONS","JMS_SUBSCRI_PK","UNIQUE","CLIENTID","1"
"JMS_SUBSCRIPTIONS","JMS_SUBSCRI_PK","UNIQUE","SUBNAME","2"
"JMS_USERS","JMS_USER_PK","UNIQUE","USERID","1"
"JOB_CONFIG","PK_JOB_CONFIG","UNIQUE","JOB_CONFIG_ID","1"
"JOIN_TYPE","JN_TYPE_PK","UNIQUE","JOIN_TYPE_ID","1"
"JUNITEE_RESULT","JUNITEE_RESULT_PK","UNIQUE","JUNITEE_RESULT_ID","1"
"KAFKA_LISTENER","KAFKA_LISTENER1_PK","UNIQUE","KAFKA_LISTENER_ID","1"
"KIT","PK_KIT","UNIQUE","KIT_ID","1"
"KIT","UK_KIT","UNIQUE","KIT_NAME","1"
"KIT","UK_KIT","UNIQUE","KIT_TYPE","2"
"KIT","UK_KIT","UNIQUE","WHSE_CODE","3"
"KIT_ITEM","IDX_KIT_ITEM_CAT_ID","NONUNIQUE","CAT_ID","1"
"KIT_ITEM","INDX_KIT_ITEM_1","NONUNIQUE","KIT_ID","1"
"KIT_ITEM","PK_KIT_ITEM","UNIQUE","KITITEM_ID","1"
"LABEL","LABEL_PK","UNIQUE","LABEL_ID","1"
"LABEL","LABEL_UK2","UNIQUE","BUNDLE_NAME","1"
"LABEL","LABEL_UK2","UNIQUE","VALUE","2"
"LABEL","LABEL_UK2","UNIQUE","KEY","3"
"LABEL_DISPLAY","LABEL_DISPLAY_FK_1_IX","NONUNIQUE","SCREEN_TYPE_ID","1"
"LABEL_DISPLAY","LABEL_DISPLAY_PK","UNIQUE","LABEL_DISPLAY_ID","1"
"LABEL_DISPLAY","LABEL_DISPLAY_UX2","UNIQUE","DISP_KEY","1"
"LABEL_DISPLAY","LABEL_DISPLAY_UX2","UNIQUE","TO_LANG","2"
"LABEL_DISPLAY","LABEL_DISPLAY_UX2","UNIQUE","SCREEN_TYPE_ID","3"
"LABEL_DISPLAY","LABEL_DISPLAY_UX2","UNIQUE","BU_ID","4"
"LABEL_DISPLAY","LABEL_DISPLAY_UX2","UNIQUE","DISP_VALUE","5"
"LABEL_SUBSTITUTIONS","LBLSUBS_SUBSTRLBLGRP_UDX","UNIQUE","SUBSTITUTION_STRING","1"
"LABEL_SUBSTITUTIONS","LBLSUBS_SUBSTRLBLGRP_UDX","UNIQUE","LABEL_GROUP","2"
"LABEL_SUBSTITUTIONS","PK_LABEL_SUBSTITUTIONS","UNIQUE","LABEL_SUBSTITUTIONS_ID","1"
"LABEL_SUBSTITUTIONS","TM_LABEL_SUBSTITUTIONS_IDX1","NONUNIQUE","RULE_COLM_ID","1"
"LABOR_MSG","LABOR_MSG_IDX","NONUNIQUE","WHSE_DATE","1"
"LABOR_MSG","LABOR_MSG_IDX","NONUNIQUE","TRAN_DATA_ELS_TRAN_ID","2"
"LABOR_MSG","LABOR_MSG_IDX","NONUNIQUE","STATUS","3"
"LABOR_MSG","LABOR_MSG_IDX","NONUNIQUE","WHSE","4"
"LABOR_MSG","LABOR_MSG_IDX","NONUNIQUE","MSG_STAT_CODE","5"
"LABOR_MSG","LABOR_MSG_IDX1_ARCH","NONUNIQUE","LAST_UPDATED_DTTM","1"
"LABOR_MSG","LABOR_MSG_IDX_3","NONUNIQUE","WHSE_DATE","1"
"LABOR_MSG","LABOR_MSG_IDX_3","NONUNIQUE","STATUS","2"
"LABOR_MSG","LABOR_MSG_IDX_3","NONUNIQUE","WHSE","3"
"LABOR_MSG","LABOR_MSG_IDX_3","NONUNIQUE","MSG_STAT_CODE","4"
"LABOR_MSG","LABOR_MSG_IND_1","NONUNIQUE","LABOR_MSG_ID","1"
"LABOR_MSG","LABOR_MSG_IND_1","NONUNIQUE","TRAN_NBR","2"
"LABOR_MSG","LABOR_MSG_IND_1","NONUNIQUE","WHSE","3"
"LABOR_MSG","LABOR_MSG_IND_1","NONUNIQUE","MSG_STAT_CODE","4"
"LABOR_MSG","LABOR_MSG_IND_2","NONUNIQUE","TRAN_NBR","1"
"LABOR_MSG","LABOR_MSG_IND_2","NONUNIQUE","WHSE","2"
"LABOR_MSG","LABOR_MSG_IND_2","NONUNIQUE","MSG_STAT_CODE","3"
"LABOR_MSG","LABOR_MSG_IND_4","NONUNIQUE","TRAN_NBR","1"
"LABOR_MSG","LABOR_MSG_IND_4","NONUNIQUE","WHSE","2"
"LABOR_MSG","LABOR_MSG_IND_4","NONUNIQUE","STATUS","3"
"LABOR_MSG","LABOR_MSG_IND_4","NONUNIQUE","MSG_STAT_CODE","4"
"LABOR_MSG","LABOR_MSG_IND_4","NONUNIQUE","TRAN_DATA_ELS_TRAN_ID","5"
"LABOR_MSG","LABOR_MSG_IND_4","NONUNIQUE","WHSE_DATE","6"
"LABOR_MSG","LABOR_MSG_PK","UNIQUE","LABOR_MSG_ID","1"
"LABOR_MSG","LABOR_MSG_REF_CODE_INDX","NONUNIQUE","REF_NBR","1"
"LABOR_MSG","LABOR_MSG_WAVE_NBR_INDX","NONUNIQUE","WAVE_NBR","1"
"LABOR_MSG","PE_LABOR_MSG_IDX","NONUNIQUE","LOGIN_USER_ID","1"
"LABOR_MSG","PE_LABOR_MSG_IDX","NONUNIQUE","WHSE","2"
"LABOR_MSG","PE_LABOR_MSG_IDX","NONUNIQUE","STATUS","3"
"LABOR_MSG","PE_LABOR_MSG_IDX","NONUNIQUE","TRAN_NBR","4"
"LABOR_MSG","PE_LABOR_MSG_IDX1","NONUNIQUE","STATUS","1"
"LABOR_MSG","PE_LBR_MSG_IDX","NONUNIQUE","LOGIN_USER_ID","1"
"LABOR_MSG","PE_LBR_MSG_IDX","NONUNIQUE","MSG_STAT_CODE","2"
"LABOR_MSG","PE_LBR_MSG_IDX","NONUNIQUE","TRAN_NBR","3"
"LABOR_MSG","PE_LBR_MSG_IDX","NONUNIQUE","LABOR_MSG_ID","4"
"LABOR_MSG","PE_WMLM_LABOR_MSG_IDX_1","NONUNIQUE","WHSE","1"
"LABOR_MSG","PE_WMLM_LABOR_MSG_IDX_1","NONUNIQUE","REF_NBR","2"
"LABOR_MSG","PE_WMLM_LABOR_MSG_IDX_1","NONUNIQUE","REF_CODE","3"
"LABOR_MSG","PE_WMLM_LABOR_MSG_IDX_1","NONUNIQUE","LABOR_MSG_ID","4"
"LABOR_MSG","PE_WMLM_LABOR_MSG_IDX_1","NONUNIQUE","ACT_NAME","5"
"LABOR_MSG","PE_WMLM_LABOR_MSG_IDX_1","NONUNIQUE","MSG_STAT_CODE","6"
"LABOR_MSG","PE_WMLM_LABOR_MSG_IDX_2","NONUNIQUE","WHSE","1"
"LABOR_MSG","PE_WMLM_LABOR_MSG_IDX_2","NONUNIQUE","STATUS","2"
"LABOR_MSG","PE_WMLM_LABOR_MSG_IDX_2","NONUNIQUE","SCHED_START_DATE","3"
"LABOR_MSG","PE_WMLM_LABOR_MSG_IDX_2","NONUNIQUE","MSG_STAT_CODE","4"
"LABOR_MSG","TM_LABOR_MSG_IDX1","NONUNIQUE","TC_COMPANY_ID","1"
"LABOR_MSG_CRIT","LABOR_MSG_CRIT_IND_1","NONUNIQUE","LABOR_MSG_ID","1"
"LABOR_MSG_CRIT","LABOR_MSG_CRIT_IND_1","NONUNIQUE","TRAN_NBR","2"
"LABOR_MSG_CRIT","LABOR_MSG_CRIT_IND_1","NONUNIQUE","WHSE","3"
"LABOR_MSG_CRIT","LABOR_MSG_CRIT_IND_2","NONUNIQUE","TRAN_NBR","1"
"LABOR_MSG_CRIT","LABOR_MSG_CRIT_IND_2","NONUNIQUE","CRIT_SEQ_NBR","2"
"LABOR_MSG_CRIT","LABOR_MSG_CRIT_IND_2","NONUNIQUE","CRIT_TYPE","3"
"LABOR_MSG_CRIT","LABOR_MSG_CRIT_IND_2","NONUNIQUE","CRIT_VAL","4"
"LABOR_MSG_CRIT","LABOR_MSG_CRIT_IND_2","NONUNIQUE","WHSE","5"
"LABOR_MSG_CRIT","LABOR_MSG_CRIT_PK","UNIQUE","LABOR_MSG_CRIT_ID","1"
"LABOR_MSG_CRIT","TM_LABOR_MSG_CRI_IDX1","NONUNIQUE","LABOR_MSG_ID","1"
"LABOR_MSG_DTL","LABOR_MSG_DTL_IND_1","NONUNIQUE","TRAN_NBR","1"
"LABOR_MSG_DTL","LABOR_MSG_DTL_IND_1","NONUNIQUE","TRAN_SEQ_NBR","2"
"LABOR_MSG_DTL","LABOR_MSG_DTL_IND_2","NONUNIQUE","LABOR_MSG_DTL_ID","1"
"LABOR_MSG_DTL","LABOR_MSG_DTL_IND_2","NONUNIQUE","LABOR_MSG_ID","2"
"LABOR_MSG_DTL","LABOR_MSG_DTL_IND_2","NONUNIQUE","TRAN_NBR","3"
"LABOR_MSG_DTL","LABOR_MSG_DTL_IND_2","NONUNIQUE","TRAN_SEQ_NBR","4"
"LABOR_MSG_DTL","LABOR_MSG_DTL_PK","UNIQUE","LABOR_MSG_DTL_ID","1"
"LABOR_MSG_DTL","LABOR_MSG_DTL_TC_OLPN_ID","NONUNIQUE","TC_OLPN_ID","1"
"LABOR_MSG_DTL","TM_LABOR_MSG_DTL_IDX1","NONUNIQUE","LABOR_MSG_ID","1"
"LABOR_MSG_DTL_CRIT","LABOR_MSG_CRIT_IND_4","NONUNIQUE","LABOR_MSG_DTL_ID","1"
"LABOR_MSG_DTL_CRIT","LABOR_MSG_CRIT_IND_4","NONUNIQUE","TRAN_NBR","2"
"LABOR_MSG_DTL_CRIT","LABOR_MSG_CRIT_IND_4","NONUNIQUE","CRIT_SEQ_NBR","3"
"LABOR_MSG_DTL_CRIT","LABOR_MSG_CRIT_IND_4","NONUNIQUE","CRIT_TYPE","4"
"LABOR_MSG_DTL_CRIT","LABOR_MSG_CRIT_IND_4","NONUNIQUE","CRIT_VAL","5"
"LABOR_MSG_DTL_CRIT","LABOR_MSG_CRIT_IND_4","NONUNIQUE","WHSE","6"
"LABOR_MSG_DTL_CRIT","LABOR_MSG_DTL_CRIT_IND_1","NONUNIQUE","LABOR_MSG_DTL_ID","1"
"LABOR_MSG_DTL_CRIT","LABOR_MSG_DTL_CRIT_IND_1","NONUNIQUE","TRAN_NBR","2"
"LABOR_MSG_DTL_CRIT","LABOR_MSG_DTL_CRIT_IND_1","NONUNIQUE","WHSE","3"
"LABOR_MSG_DTL_CRIT","LABOR_MSG_DTL_CRIT_IND_2","NONUNIQUE","TRAN_NBR","1"
"LABOR_MSG_DTL_CRIT","LABOR_MSG_DTL_CRIT_PK","UNIQUE","LABOR_MSG_DTL_CRIT_ID","1"
"LABOR_MSG_DTL_CRIT","TM_LABOR_MSG_CRIT_IDX1","NONUNIQUE","LABOR_MSG_DTL_ID","1"
"LABOR_MSG_MONITOR","LABOR_MSG_MONITOR_PK","UNIQUE","LABOR_MSG_MONITOR_ID","1"
"LABOR_MSG_MONITOR","PE_WMLM_LABOR_MSG_MON_IDX_1","NONUNIQUE","LABOR_MSG_ID","1"
"LABOR_MSG_MONITOR","PE_WMLM_LABOR_MSG_MON_IDX_2","NONUNIQUE","MATCHED_LABOR_TRAN_ID","1"
"LABOR_MSG_MONITOR","PE_WMLM_LABOR_MSG_MON_IDX_3","NONUNIQUE","LABOR_MSG_ID","1"
"LABOR_MSG_MONITOR","PE_WMLM_LABOR_MSG_MON_IDX_3","NONUNIQUE","STATUS","2"
"LABOR_MSG_MONITOR","PE_WMLM_LABOR_MSG_MON_IDX_3","NONUNIQUE","MATCHED_LABOR_TRAN_ID","3"
"LABOR_MSG_TRACKING","LABOR_MSG_TRACKING_IDX2","NONUNIQUE","LOGIN_USER_ID","1"
"LABOR_MSG_TRACKING","LABOR_MSG_TRACKING_IDX3","NONUNIQUE","WHSE","1"
"LABOR_MSG_TRACKING","LABOR_MSG_TRACKING_PK","UNIQUE","LABOR_MSG_ID","1"
"LABOR_TRAN","LABOR_TRAN_PK","UNIQUE","LABOR_TRAN_ID","1"
"LABOR_TRAN","LBR_TRAN_PRC_NORMAL_INDX","NONUNIQUE","STATUS","1"
"LABOR_TRAN","LBR_TRAN_PRC_NORMAL_INDX","NONUNIQUE","MSG_STAT_CODE","2"
"LABOR_TRAN","LBR_TRAN_PRC_NORMAL_INDX","NONUNIQUE","WHSE","3"
"LABOR_TRAN","LBR_TRAN_PRC_NORMAL_INDX","NONUNIQUE","LABOR_TRAN_ID","4"
"LABOR_TRAN","LBR_TRAN_PRC_NORMAL_INDX","NONUNIQUE","WAVE_NBR","5"
"LABOR_TRAN","LBR_TRAN_PRC_NORMAL_INDX","NONUNIQUE","LOGIN_USER_ID","6"
"LABOR_TRAN","PE_DM_WMI_TEST_IDX_1","NONUNIQUE","MISC_TXT_2","1"
"LABOR_TRAN","PE_DM_WMI_TEST_IDX_1","NONUNIQUE","CREATED_DTTM","2"
"LABOR_TRAN","PE_DM_WMI_TEST_IDX_1","NONUNIQUE","TASK_NBR","3"
"LABOR_TRAN","PE_DM_WMI_TEST_IDX_1","NONUNIQUE","REF_NBR","4"
"LABOR_TRAN","PE_LABOR_TRAN_IDX2","NONUNIQUE","WAVE_NBR","1"
"LABOR_TRAN","PE_LABOR_TRAN_IDX2","NONUNIQUE","JOB_FUNCTION","2"
"LABOR_TRAN","PE_LABOR_TRAN_IDX2","NONUNIQUE","STATUS","3"
"LABOR_TRAN","PE_LABOR_TRAN_IDX2","NONUNIQUE","WORKFLOW_FLAG","4"
"LABOR_TRAN","PE_LABOR_TRAN_IDX2","NONUNIQUE","MSG_STAT_CODE","5"
"LABOR_TRAN","PE_LABOR_TRAN_IDX2","NONUNIQUE","WHSE","6"
"LABOR_TRAN","PE_LABOR_TRAN_IDX3","NONUNIQUE","WAVE_NBR","1"
"LABOR_TRAN","PE_LABOR_TRAN_IDX3","NONUNIQUE","LEVEL_1","2"
"LABOR_TRAN","PE_LABOR_TRAN_IDX3","NONUNIQUE","STATUS","3"
"LABOR_TRAN","PE_LABOR_TRAN_IDX3","NONUNIQUE","WORKFLOW_FLAG","4"
"LABOR_TRAN","PE_LABOR_TRAN_IDX3","NONUNIQUE","MSG_STAT_CODE","5"
"LABOR_TRAN","PE_LABOR_TRAN_IDX3","NONUNIQUE","WHSE","6"
"LABOR_TRAN","PE_LABOR_TRAN_IDX4","NONUNIQUE","WAVE_NBR","1"
"LABOR_TRAN","PE_LABOR_TRAN_IDX4","NONUNIQUE","LEVEL_2","2"
"LABOR_TRAN","PE_LABOR_TRAN_IDX4","NONUNIQUE","STATUS","3"
"LABOR_TRAN","PE_LABOR_TRAN_IDX4","NONUNIQUE","WORKFLOW_FLAG","4"
"LABOR_TRAN","PE_LABOR_TRAN_IDX4","NONUNIQUE","MSG_STAT_CODE","5"
"LABOR_TRAN","PE_LABOR_TRAN_IDX4","NONUNIQUE","WHSE","6"
"LABOR_TRAN","PE_LABOR_TRAN_IDX5","NONUNIQUE","WAVE_NBR","1"
"LABOR_TRAN","PE_LABOR_TRAN_IDX5","NONUNIQUE","LEVEL_3","2"
"LABOR_TRAN","PE_LABOR_TRAN_IDX5","NONUNIQUE","STATUS","3"
"LABOR_TRAN","PE_LABOR_TRAN_IDX5","NONUNIQUE","WORKFLOW_FLAG","4"
"LABOR_TRAN","PE_LABOR_TRAN_IDX5","NONUNIQUE","MSG_STAT_CODE","5"
"LABOR_TRAN","PE_LABOR_TRAN_IDX5","NONUNIQUE","WHSE","6"
"LABOR_TRAN","PE_LABOR_TRAN_IDX6","NONUNIQUE","WAVE_NBR","1"
"LABOR_TRAN","PE_LABOR_TRAN_IDX6","NONUNIQUE","LEVEL_4","2"
"LABOR_TRAN","PE_LABOR_TRAN_IDX6","NONUNIQUE","STATUS","3"
"LABOR_TRAN","PE_LABOR_TRAN_IDX6","NONUNIQUE","WORKFLOW_FLAG","4"
"LABOR_TRAN","PE_LABOR_TRAN_IDX6","NONUNIQUE","MSG_STAT_CODE","5"
"LABOR_TRAN","PE_LABOR_TRAN_IDX6","NONUNIQUE","WHSE","6"
"LABOR_TRAN","PE_LABOR_TRAN_IDX7","NONUNIQUE","WAVE_NBR","1"
"LABOR_TRAN","PE_LABOR_TRAN_IDX7","NONUNIQUE","LEVEL_5","2"
"LABOR_TRAN","PE_LABOR_TRAN_IDX7","NONUNIQUE","STATUS","3"
"LABOR_TRAN","PE_LABOR_TRAN_IDX7","NONUNIQUE","WORKFLOW_FLAG","4"
"LABOR_TRAN","PE_LABOR_TRAN_IDX7","NONUNIQUE","MSG_STAT_CODE","5"
"LABOR_TRAN","PE_LABOR_TRAN_IDX7","NONUNIQUE","WHSE","6"
"LABOR_TRAN","PE_WMLM_LABOR_TRAN_IDX_2","NONUNIQUE","TRAN_NBR","1"
"LABOR_TRAN","PE_WMLM_LABOR_TRAN_IDX_2","NONUNIQUE","WHSE","2"
"LABOR_TRAN","PE_WMLM_LABOR_TRAN_IDX_2","NONUNIQUE","MSG_STAT_CODE","3"
"LABOR_TRAN","PE_WMLM_LABOR_TRAN_IDX_2","NONUNIQUE","STATUS","4"
"LABOR_TRAN","PE_WMLM_LABOR_TRAN_IDX_3","NONUNIQUE","WHSE","1"
"LABOR_TRAN","PE_WMLM_LABOR_TRAN_IDX_3","NONUNIQUE","REF_NBR","2"
"LABOR_TRAN","PE_WMLM_LABOR_TRAN_IDX_3","NONUNIQUE","REF_CODE","3"
"LABOR_TRAN","PE_WMLM_LABOR_TRAN_IDX_3","NONUNIQUE","MSG_STAT_CODE","4"
"LABOR_TRAN","PE_WMLM_LABOR_TRAN_IDX_3","NONUNIQUE","STATUS","5"
"LABOR_TRAN","TM_LABOR_TRAN_IDX1","NONUNIQUE","TC_COMPANY_ID","1"
"LABOR_TRAN_CRIT","LABOR_TRAN_CRIT_PK","UNIQUE","LABOR_TRAN_CRIT_ID","1"
"LABOR_TRAN_CRIT","TM_LABOR_TRAN_CR_IDX1","NONUNIQUE","LABOR_TRAN_ID","1"
"LABOR_TRAN_DTL","LABOR_TRAN_DTL_PK","UNIQUE","LABOR_TRAN_DTL_ID","1"
"LABOR_TRAN_DTL","TM_LABOR_TRAN_DT_IDX1","NONUNIQUE","LABOR_TRAN_ID","1"
"LABOR_TRAN_DTL","TM_LABOR_TRAN_DT_IDX2","NONUNIQUE","TC_COMPANY_ID","1"
"LABOR_TRAN_DTL_CRIT","LABOR_TRAN_DTL_CRIT_PK","UNIQUE","LABOR_TRAN_DTL_CRIT_ID","1"
"LABOR_TRAN_DTL_CRIT","TM_LABOR_TRAN_CD_IDX1","NONUNIQUE","LABOR_TRAN_DTL_ID","1"
"LABOR_TRAN_TRACKING","LABOR_TRAN_TRK_IDX","NONUNIQUE","WHSE","1"
"LABOR_TRAN_TRACKING","LABOR_TRAN_TRK_IDX","NONUNIQUE","PROCESSED_BY","2"
"LABOR_TRAN_TRACKING","LABOR_TRAN_TRK_IDX2","NONUNIQUE","LABOR_TRAN_ID","1"
"LEAN_TIME_REPL_PARM","LTIMEREPLPARM_FROMLOCN_IDX","NONUNIQUE","FROM_LOCN","1"
"LEAN_TIME_REPL_PARM","LTIMEREPLPARM_TOLOCN_IDX","NONUNIQUE","TO_LOCN","1"
"LEAN_TIME_REPL_PARM","PK_LEAN_TIME_REPL_PARM","UNIQUE","LEAN_TIME_REPL_PARM_ID","1"
"LEAN_TIME_REPL_PARM","UK_LEAN_TIME_REPL_PARM","UNIQUE","PARM_ID","1"
"LEMA_RULEATTRIBUTE","LEMARULEATTR_DOMGRPIDNAME_UDX","UNIQUE","DOMAINGROUPID","1"
"LEMA_RULEATTRIBUTE","LEMARULEATTR_DOMGRPIDNAME_UDX","UNIQUE","NAME","2"
"LEMA_RULEATTRIBUTE","PK_LEMA_RULEATTRIBUTE","UNIQUE","IDENTITY","1"
"LEMA_RULESETRELATION","PK_LEMA_RULESETRELATION","UNIQUE","IDENTITY","1"
"LEMA_RULE_CONF_RES_ATTR","LEMA_RCR_ATTR_UNQ_NAME","UNIQUE","NAME","1"
"LEMA_RULE_CONF_RES_ATTR","LEMA_RUL_ATT_PK","UNIQUE","IDENTITY","1"
"LEMA_RULE_CONF_RES_ATTR_VAL","LEMA_RCR_ATTR_VAL_UNQ_RULE","UNIQUE","RULE_ID","1"
"LEMA_RULE_CONF_RES_ATTR_VAL","LEMA_RCR_ATTR_VAL_UNQ_RULE","UNIQUE","ATTR_ID","2"
"LEMA_RULE_CONF_RES_ATTR_VAL","LEMA_RUL_AT_VAL_PK","UNIQUE","IDENTITY","1"
"LEMA_RULE_CONF_RES_ATTR_VAL","TM_LEMA_RULE_CON_IDX1","NONUNIQUE","ATTR_ID","1"
"LEMA_RULE_CONF_RES_ATTR_VAL","TM_LEMA_RULE_CON_IDX2","NONUNIQUE","RULE_ID","1"
"LEMA_RULE_TEMPLATE","LEMA_RULE_TEMPLATE_UNQ_DNT","UNIQUE","TC_COMPANY_ID","1"
"LEMA_RULE_TEMPLATE","LEMA_RULE_TEMPLATE_UNQ_DNT","UNIQUE","DOMAINGROUPID","2"
"LEMA_RULE_TEMPLATE","LEMA_RULE_TEMPLATE_UNQ_DNT","UNIQUE","NAME","3"
"LEMA_RULE_TEMPLATE","LEMA_RULE_TEMPLATE_UNQ_DNT","UNIQUE","TYPE","4"
"LEMA_RULE_TEMPLATE","LEMA_RUL_TEMP_PK","UNIQUE","IDENTITY","1"
"LEMA_RULE_TEMPLATE","TM_LEMA_RULE_TEM_IDX1","NONUNIQUE","DOMAINGROUPID","1"
"LEMA_RULE_TEMPLATE","TM_LEMA_RULE_TEM_IDX2","NONUNIQUE","TC_COMPANY_ID","1"
"LEMA_WORKFLOW","LEMA_WORKFLOW_UNQ_DOMAIN_NAME","UNIQUE","TC_COMPANY_ID","1"
"LEMA_WORKFLOW","LEMA_WORKFLOW_UNQ_DOMAIN_NAME","UNIQUE","DOMAINGROUPID","2"
"LEMA_WORKFLOW","LEMA_WORKFLOW_UNQ_DOMAIN_NAME","UNIQUE","NAME","3"
"LEMA_WORKFLOW","LEMA_WRKFLW_IDT_PK","UNIQUE","IDENTITY","1"
"LEMA_WORKFLOW","TM_LEMA_WORKFLOW_IDX1","NONUNIQUE","DOMAINGROUPID","1"
"LEMA_WORKFLOW","TM_LEMA_WORKFLOW_IDX2","NONUNIQUE","TC_COMPANY_ID","1"
"LEVEL_TAB","LEVEL_TAB_PK","UNIQUE","LEVEL_NUMBER","1"
"LICENSE_ACTIVE","C_IDX_ACT_RANGE","NONUNIQUE","ITEM_NAME","1"
"LICENSE_ACTIVE","C_IDX_ACT_RANGE","NONUNIQUE","BATCH_NBR","2"
"LICENSE_ACTIVE","C_IDX_ACT_RANGE","NONUNIQUE","LICENSE_DATE_FROM","3"
"LICENSE_ACTIVE","C_IDX_ACT_RANGE","NONUNIQUE","LICENSE_DATE_TO","4"
"LICENSE_ACTIVE","C_PK_L_A_D","UNIQUE","LICENSE_ACT_ID","1"
"LICENSE_MASTER","C_LICM_ITEM","NONUNIQUE","ITEM_NAME","1"
"LICENSE_MASTER","C_LICM_ITEM","NONUNIQUE","LICENSE_DATE_FROM","2"
"LICENSE_MASTER","C_LICM_ITEM","NONUNIQUE","LICENSE_DATE_TO","3"
"LICENSE_MASTER","C_LICM_ITEM","NONUNIQUE","LICENSE_STATUS","4"
"LICENSE_MASTER","C_PK_LICENSE_ID","UNIQUE","LICENSE_ID","1"
"LICENSE_USAGE","PK_LICENSE_USAGE","UNIQUE","LICENSE_USAGE_ID","1"
"LICENSE_USAGE","UK_LICENSE_USAGE","UNIQUE","SESSION_DATE","1"
"LISTENER","LISTENER_IDX_1","NONUNIQUE","LISTENER_NAME","1"
"LISTENER","LISTENER_PK","UNIQUE","LISTENER_ID","1"
"LISTENER_STATUS_DETAIL","LISTENER_STATUS_DETAIL_PK","UNIQUE","LISTENER_STATUS_DETAIL_ID","1"
"LISTENER_STATUS_DETAIL","LISTENE_LISTE_IDX1","NONUNIQUE","LISTENER_ID","1"
"LIST_VIEW","LIST_VIEW_PK","UNIQUE","LIST_VIEW_ID","1"
"LIST_VIEW","LIST_VIEW_UK","UNIQUE","COMPANY_ID","1"
"LIST_VIEW","LIST_VIEW_UK","UNIQUE","USER_NAME","2"
"LIST_VIEW","LIST_VIEW_UK","UNIQUE","SCREEN_NAME","3"
"LIST_VIEW","LIST_VIEW_UK","UNIQUE","VIEW_NAME","4"
"LIST_VIEW_DETAIL","LIST_VIEW_DETAIL_PK","UNIQUE","LIST_VIEW_DETAIL_ID","1"
"LIST_VIEW_DETAIL","LIST_VI_LIST__IDX1","NONUNIQUE","LIST_VIEW_ID","1"
"LITERAL","LITERAL_FK_1_IX","NONUNIQUE","SCREEN_TYPE_ID","1"
"LITERAL","LITERAL_PK","UNIQUE","LITERAL_ID","1"
"LITERAL","LITERAL_UX","UNIQUE","FROM_LITERAL","1"
"LITERAL","LITERAL_UX","UNIQUE","TO_LANG","2"
"LITERAL","LITERAL_UX","UNIQUE","SCREEN_TYPE_ID","3"
"LITERAL","LITERAL_UX","UNIQUE","BU_ID","4"
"LM_MISC_ACTIVITY","PK_LM_MISC_ACTIVITY","UNIQUE","LM_MISC_ACTIVITY_ID","1"
"LM_MONITOR_DFLTS","LMMNTRDFLTS_CDMASID_IDX","NONUNIQUE","CD_MASTER_ID","1"
"LM_MONITOR_DFLTS","LMMNTRDFLTS_INVNCDMASID_IDX","NONUNIQUE","INVN_NEED_TYPE","1"
"LM_MONITOR_DFLTS","LMMNTRDFLTS_INVNCDMASID_IDX","NONUNIQUE","WHSE","2"
"LM_MONITOR_DFLTS","LMMNTRDFLTS_INVNCDMASID_IDX","NONUNIQUE","CD_MASTER_ID","3"
"LM_MONITOR_DFLTS","PK_LM_MONITOR_DFLTS","UNIQUE","LM_MONITOR_DFLTS_ID","1"
"LOADING_TYPE","LOADING_TYPE_PK","UNIQUE","LOADING_TYPE","1"
"LOAD_CONFIGURATION","LOAD_CONFIG_PK","UNIQUE","LOAD_CONFIG_ID","1"
"LOAD_CONFIGURATION","LOAD_CONFIG_SUI_FK_1_IX","NONUNIQUE","SIZE_UOM_ID","1"
"LOAD_CONFIGURATION","TM_LOAD_CONFIGUR_IDX1","NONUNIQUE","TC_COMPANY_ID","1"
"LOAD_TYPE","LOAD_TYPE_PK","UNIQUE","LOAD_TYPE","1"
